time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-11-28,0.5,-5.0,7.3,0.3,,75.0,14.0,,1017.5,
2023-11-29,10.6,5.0,15.0,0.6,,133.0,10.8,,1011.6,
2023-11-30,9.0,7.0,12.0,7.7,,85.0,8.7,,1018.1,
2023-12-01,9.7,5.0,17.0,0.0,,114.0,9.5,,1020.6,
2023-12-02,9.6,2.1,19.0,0.0,,92.0,6.9,,1019.1,
2023-12-03,9.1,3.9,15.5,0.0,,81.0,6.5,,1018.6,
2023-12-04,6.7,0.0,13.6,0.0,,5.0,3.4,,1020.0,
2023-12-05,7.5,4.0,11.3,0.0,,59.0,6.5,,1018.6,
2023-12-06,5.7,2.0,9.4,2.2,,51.0,5.0,,1013.1,
2023-12-07,7.7,3.0,12.0,1.2,,50.0,6.0,,1013.8,
2023-12-08,7.9,6.0,9.0,7.9,,36.0,6.0,,1010.8,
2023-12-09,4.9,3.0,6.0,13.7,,254.0,13.8,,1010.6,
2023-12-10,2.9,-2.0,6.0,0.0,,64.0,12.3,,1019.0,
2023-12-11,5.3,3.0,8.7,0.0,,80.0,8.3,,1017.1,
2023-12-12,5.5,2.1,8.0,0.0,,332.0,3.3,,1016.5,
2023-12-13,3.5,-2.0,10.0,0.0,,32.0,5.4,,1017.9,
2023-12-14,4.9,0.8,9.0,0.0,,80.0,12.2,,1017.7,
2023-12-15,7.1,1.0,15.0,0.0,,76.0,6.5,,1020.1,
2023-12-16,8.4,5.0,12.3,4.7,,79.0,10.8,,1021.6,
2023-12-17,3.2,-2.0,6.0,0.6,,278.0,10.4,,1031.5,
2023-12-18,-1.2,-6.0,6.0,0.0,,25.0,1.8,,1032.4,
2023-12-19,0.5,-5.2,8.4,0.0,,58.0,4.4,,1028.8,
2023-12-20,2.0,-2.6,9.0,0.0,,83.0,11.4,,1021.7,
2023-12-21,3.8,1.9,5.5,7.7,,82.0,12.1,,1010.7,
2023-12-22,6.5,4.0,11.0,3.9,,149.0,9.3,,1001.5,
2023-12-23,6.2,0.1,11.7,2.2,,246.0,16.1,,1005.7,
2023-12-24,7.5,2.0,11.3,1.6,,260.0,16.7,,1012.5,
2023-12-25,4.9,-1.0,13.0,0.0,,41.0,3.8,,1020.0,
2023-12-26,5.3,-1.0,13.7,0.0,,80.0,5.7,,1023.8,
2023-12-27,5.4,-3.0,13.2,0.0,,316.0,2.8,,1024.5,
2023-12-28,4.8,-1.3,12.0,0.0,,23.0,3.2,,1028.2,
2023-12-29,2.6,-3.3,10.0,0.0,,75.0,6.6,,1026.1,
2023-12-30,0.6,-3.4,8.0,0.0,,24.0,2.6,,1023.8,
2023-12-31,2.9,-2.0,9.2,0.0,,35.0,4.1,,1023.2,
2024-01-01,2.9,-1.0,7.0,0.0,,74.0,7.5,,1021.3,
2024-01-02,5.3,0.0,11.3,0.2,,356.0,2.8,,1017.8,
2024-01-03,8.2,3.8,12.0,0.0,,262.0,5.0,,1015.7,
2024-01-04,9.3,6.0,13.0,0.5,,268.0,4.5,,1012.2,
2024-01-05,7.3,0.0,12.0,2.2,,254.0,11.7,,1017.1,
2024-01-06,4.5,-0.1,9.7,0.0,,81.0,13.6,,1021.3,
2024-01-07,8.1,4.0,15.0,7.7,,111.0,14.8,,1011.1,
2024-01-08,8.4,5.0,13.0,0.4,,232.0,9.2,,1010.8,
2024-01-09,4.2,0.0,8.0,15.3,,65.0,10.6,,1012.9,
2024-01-10,1.1,0.0,2.4,6.9,,270.0,12.2,,1017.4,
2024-01-11,0.0,-1.0,2.0,0.0,,257.0,10.5,,1018.9,
2024-01-12,-0.5,-2.4,1.3,0.0,,298.0,9.5,,1014.3,
2024-01-13,-3.1,-7.0,-0.1,0.0,,278.0,8.9,,1016.3,
2024-01-14,-4.8,-11.0,2.0,0.0,,48.0,5.3,,1016.8,
2024-01-15,-1.5,-9.0,4.0,0.0,,71.0,8.1,,1015.8,
2024-01-16,6.6,4.0,9.0,6.8,,47.0,6.4,,1011.5,
2024-01-17,5.0,2.0,9.0,0.0,,31.0,2.8,,1018.9,
2024-01-18,4.9,2.0,7.0,1.4,,79.0,10.8,,1017.8,
2024-01-19,7.8,5.0,12.0,2.1,,84.0,6.7,,1014.2,
2024-01-20,6.0,1.9,9.1,5.0,,68.0,6.7,,1016.4,
2024-01-21,2.1,0.4,3.9,9.3,,285.0,13.4,,1021.6,
2024-01-22,1.0,-3.0,4.0,0.0,,21.0,5.9,,1027.1,
2024-01-23,-2.0,-6.0,3.2,0.0,,85.0,9.3,,1024.3,
2024-01-24,-2.4,-9.0,4.0,0.0,,56.0,4.1,,1024.0,
2024-01-25,-0.7,-7.0,4.0,0.1,,302.0,4.6,,1018.9,
2024-01-26,1.7,0.0,4.0,0.5,,267.0,12.0,,1017.1,
2024-01-27,0.7,-2.6,4.0,0.0,,276.0,8.4,,1020.0,
2024-01-28,0.0,-2.0,2.0,0.9,,282.0,11.8,,1023.8,
2024-01-29,-0.2,-2.0,3.0,0.0,,310.0,10.3,,1027.0,
2024-01-30,-0.5,-4.8,4.0,0.0,,12.0,7.4,,1026.8,
2024-01-31,-0.9,-7.0,6.0,0.0,,301.0,5.8,,1026.6,
2024-02-01,-1.5,-8.0,6.0,0.0,,356.0,1.9,,1024.7,
2024-02-02,-1.2,-8.0,7.7,0.0,,318.0,5.4,,1021.3,
2024-02-03,1.7,-4.0,7.0,0.0,,289.0,5.6,,1021.9,
2024-02-04,0.4,-6.4,8.0,0.0,,328.0,2.3,,1021.2,
2024-02-05,6.3,1.2,11.0,0.2,,264.0,12.4,,1019.5,
2024-02-06,7.0,-1.0,16.4,0.0,,290.0,8.8,,1021.0,
2024-02-07,6.7,-5.0,19.0,0.0,,84.0,7.3,,1018.3,
2024-02-08,7.4,0.0,15.0,0.0,,183.0,7.3,,1016.0,
2024-02-09,7.0,0.0,15.3,0.0,,88.0,4.0,,1015.0,
2024-02-10,6.6,-2.0,16.0,0.0,,89.0,7.2,,1017.1,
2024-02-11,9.3,3.8,16.0,0.0,,100.0,9.0,,1018.3,
2024-02-12,11.9,8.0,16.5,0.4,,121.0,12.9,,1013.9,
2024-02-13,8.0,5.0,10.0,8.5,,97.0,8.4,,1009.2,
2024-02-14,5.4,2.0,9.0,2.9,,344.0,7.9,,1009.1,
2024-02-15,5.1,3.4,7.0,5.0,,295.0,10.5,,1013.3,
2024-02-16,4.9,2.5,7.2,0.0,,293.0,7.6,,1018.2,
2024-02-17,4.8,3.9,7.0,0.0,,286.0,9.5,,1021.9,
2024-02-18,3.8,1.0,8.2,0.0,,270.0,14.0,,1024.5,
2024-02-19,3.1,0.0,9.0,0.0,,260.0,9.9,,1023.4,
2024-02-20,1.8,-3.0,9.0,0.0,,36.0,3.6,,1021.9,
2024-02-21,2.3,-3.0,9.0,0.0,,317.0,4.5,,1022.3,
2024-02-22,3.5,-4.0,10.1,0.0,,310.0,2.4,,1022.1,
2024-02-23,3.5,-6.0,13.0,0.0,,42.0,5.4,,1021.9,
2024-02-24,6.9,-2.0,16.0,0.0,,32.0,4.5,,1022.6,
2024-02-25,6.4,-3.0,15.5,0.0,,52.0,5.9,,1021.3,
2024-02-26,8.5,2.0,14.4,0.0,,65.0,6.0,,1013.9,
2024-02-27,8.5,0.5,17.0,0.0,,36.0,3.2,,1017.8,
2024-02-28,8.0,-1.0,18.0,0.0,,28.0,2.0,,1023.0,
2024-02-29,8.4,-1.0,19.0,0.0,,49.0,5.9,,1023.4,
2024-03-01,10.5,4.0,17.0,0.0,,83.0,10.7,,1017.3,
2024-03-02,10.1,4.0,17.0,2.4,,281.0,6.4,,1011.6,
2024-03-03,8.9,4.0,13.5,0.0,,265.0,7.6,,1013.2,
2024-03-04,7.8,1.0,15.0,0.1,,313.0,4.2,,1014.8,
2024-03-05,4.6,-1.3,12.0,8.5,,72.0,7.9,,1011.0,
2024-03-06,4.6,1.0,7.9,0.4,,291.0,10.0,,1013.3,
2024-03-07,5.1,-1.0,12.0,0.0,,302.0,4.2,,1017.7,
2024-03-08,4.1,0.0,10.0,4.5,,50.0,11.0,,1015.7,
2024-03-09,3.6,-0.3,6.9,0.0,,300.0,13.4,,1019.6,
2024-03-10,3.4,-4.0,10.8,0.0,,340.0,5.1,,1022.0,
2024-03-11,6.7,-2.7,15.7,0.0,,86.0,8.7,,1022.8,
2024-03-12,11.1,3.0,21.0,0.4,,104.0,14.2,,1017.0,
2024-03-13,9.1,5.0,12.8,3.0,,216.0,9.9,,1012.7,
2024-03-14,7.4,3.0,14.0,0.6,,355.0,3.4,,1013.8,
2024-03-15,5.7,1.0,11.4,1.8,,314.0,7.3,,1016.3,
2024-03-16,5.7,0.5,12.0,0.0,,270.0,7.4,,1019.2,
2024-03-17,5.9,-3.0,15.0,0.0,,327.0,3.3,,1018.1,
2024-03-18,6.4,-2.0,14.0,0.0,,316.0,6.0,,1013.8,
2024-03-19,7.2,-2.0,15.1,0.0,,293.0,8.8,,1011.1,
2024-03-20,6.3,2.0,11.0,2.4,,276.0,9.6,,1013.5,
2024-03-21,3.5,-1.0,9.0,0.0,,287.0,13.6,,1018.1,
2024-03-22,2.8,0.0,6.4,2.2,,284.0,14.4,,1015.1,
2024-03-23,4.1,-1.0,10.0,0.0,,285.0,9.1,,1016.2,
2024-03-24,4.8,-6.0,17.0,0.0,,324.0,3.9,,1012.0,
2024-03-25,5.4,-2.0,14.0,9.8,,269.0,13.1,,1006.8,
2024-03-26,5.5,-2.0,11.2,0.4,,288.0,4.6,,1015.8,
2024-03-27,10.8,5.6,20.0,1.1,,85.0,11.5,,1015.9,
2024-03-28,13.7,6.0,23.0,0.2,,86.0,13.2,,1016.5,
2024-03-29,14.8,7.0,23.0,0.0,,300.0,7.0,,1018.9,
2024-03-30,14.4,3.0,25.0,0.0,,76.0,10.3,,1021.7,
2024-03-31,15.9,4.0,26.0,0.0,,206.0,6.4,,1022.5,
2024-04-01,15.5,5.0,27.0,0.0,,269.0,4.8,,1021.5,
2024-04-02,16.1,5.0,27.9,0.0,,279.0,4.9,,1016.2,
2024-04-03,13.9,6.0,20.0,0.0,,295.0,8.1,,1015.0,
2024-04-04,12.8,3.0,23.0,0.0,,73.0,10.5,,1014.9,
2024-04-05,11.8,3.0,18.0,0.0,,296.0,12.3,,1019.1,
2024-04-06,10.9,2.0,18.0,0.0,,313.0,7.8,,1019.2,
2024-04-07,10.7,1.0,18.0,0.1,,339.0,11.4,,1015.1,
2024-04-08,10.8,4.8,16.0,0.0,,284.0,11.7,,1015.8,
2024-04-09,13.0,5.9,21.0,0.0,,272.0,15.1,,1014.7,
2024-04-10,14.4,8.0,22.0,0.0,,272.0,14.7,,1014.4,
2024-04-11,13.9,5.1,22.2,0.0,,280.0,10.1,,1019.1,
2024-04-12,12.8,8.0,17.0,0.0,,286.0,12.9,,1021.6,
2024-04-13,14.4,7.9,21.0,0.0,,283.0,14.2,,1021.2,
2024-04-14,13.7,6.0,20.1,0.0,,295.0,12.3,,1021.1,
2024-04-15,14.2,2.0,23.1,0.0,,74.0,5.4,,1020.8,
2024-04-16,17.5,6.0,29.0,0.0,,107.0,9.2,,1014.3,
2024-04-17,19.7,15.0,26.0,0.1,,109.0,8.4,,1006.6,
2024-04-18,17.7,10.0,24.0,0.0,,204.0,14.7,,1004.1,
2024-04-19,13.9,6.0,22.0,0.0,,274.0,7.1,,1009.5,
2024-04-20,10.5,5.7,15.2,5.0,,165.0,16.4,,1004.3,
2024-04-21,11.9,4.0,20.0,0.0,,247.0,7.3,,1013.1,
2024-04-22,13.1,3.7,23.0,0.0,,302.0,3.7,,1018.3,
2024-04-23,18.2,10.0,28.0,0.0,,94.0,10.5,,1017.4,
2024-04-24,23.7,18.0,29.0,0.0,,124.0,15.9,,1008.9,
2024-04-25,22.0,16.8,28.0,2.2,,140.0,12.3,,1005.1,
2024-04-26,16.8,10.9,23.9,0.0,,283.0,9.4,,1011.0,
2024-04-27,15.7,6.4,26.0,0.0,,338.0,7.7,,1014.2,
2024-04-28,14.1,11.0,20.2,1.2,,267.0,9.6,,1016.7,
2024-04-29,14.4,9.6,21.4,0.0,,268.0,10.9,,1018.5,
2024-04-30,15.8,7.0,24.0,0.5,,337.0,8.9,,1016.7,
2024-05-01,14.1,12.0,19.0,1.3,,267.0,12.4,,1014.4,
2024-05-02,12.9,11.0,17.0,0.0,,265.0,14.7,,1011.0,
2024-05-03,12.8,9.0,18.0,5.9,,256.0,8.9,,1008.7,
2024-05-04,10.1,4.9,15.0,2.2,,318.0,5.6,,1006.6,
2024-05-05,11.2,6.0,16.2,0.6,,317.0,17.6,,1011.2,
2024-05-06,10.3,1.5,19.0,0.0,,288.0,9.0,,1015.4,
2024-05-07,12.6,0.9,22.0,0.0,,286.0,8.3,,1015.8,
2024-05-08,15.2,4.0,24.3,0.0,,333.0,3.4,,1016.7,
2024-05-09,14.5,7.8,22.4,0.9,,345.0,6.7,,1014.3,
2024-05-10,15.4,8.3,23.0,7.1,,34.0,7.4,,1010.8,
2024-05-11,11.0,8.0,13.2,8.5,,277.0,17.0,,1009.2,
2024-05-12,10.1,7.7,13.0,0.0,,317.0,7.2,,1014.6,
2024-05-13,10.8,6.0,17.0,4.1,,286.0,12.1,,1014.9,
2024-05-14,8.4,-1.2,16.0,0.0,,289.0,6.9,,1016.4,
2024-05-15,11.4,1.4,19.5,0.0,,293.0,8.7,,1016.9,
2024-05-16,13.1,6.0,20.0,0.0,,270.0,11.3,,1019.9,
2024-05-17,17.3,9.0,27.0,2.0,,327.0,4.7,,1018.5,
2024-05-18,18.3,9.8,26.0,0.0,,298.0,9.8,,1016.6,
2024-05-19,17.7,9.0,25.1,0.0,,269.0,7.0,,1015.3,
2024-05-20,19.1,10.1,26.2,0.0,,287.0,9.9,,1013.0,
2024-05-21,19.3,10.4,27.1,0.0,,273.0,12.0,,1014.5,
2024-05-22,18.7,10.0,30.4,0.2,,22.0,5.2,,1013.3,
2024-05-23,16.3,13.0,23.3,12.9,,74.0,14.1,,1010.4,
2024-05-24,13.1,10.0,18.0,3.5,,279.0,17.5,,1013.0,
2024-05-25,15.6,10.0,22.0,0.8,,276.0,16.9,,1013.7,
2024-05-26,15.7,7.3,23.0,0.0,,312.0,9.1,,1013.6,
2024-05-27,15.1,10.4,20.2,0.0,,278.0,13.3,,1014.4,
2024-05-28,14.3,6.8,21.0,0.0,,268.0,11.1,,1013.9,
2024-05-29,16.4,7.2,24.0,0.0,,314.0,4.1,,1012.9,
2024-05-30,17.2,9.7,24.0,3.3,,273.0,5.6,,1012.1,
2024-05-31,17.6,9.4,25.3,0.4,,338.0,3.5,,1016.0,
2024-06-01,20.1,9.2,29.0,0.0,,349.0,2.5,,1019.9,
2024-06-02,22.3,11.5,31.1,0.0,,345.0,4.3,,1019.0,
2024-06-03,24.6,13.6,33.0,0.0,,357.0,3.3,,1016.8,
2024-06-04,24.1,14.8,34.0,0.2,,51.0,6.4,,1014.7,
2024-06-05,23.8,13.8,32.0,0.0,,312.0,6.1,,1015.1,
2024-06-06,24.0,14.9,33.2,0.7,,313.0,7.2,,1016.1,
2024-06-07,21.0,14.7,29.0,3.2,,285.0,6.0,,1016.0,
2024-06-08,19.8,14.1,27.0,1.3,,20.0,5.0,,1012.5,
2024-06-09,21.2,12.4,29.0,0.0,,11.0,3.5,,1012.2,
2024-06-10,22.7,11.2,32.0,0.0,,350.0,5.5,,1013.3,
2024-06-11,25.2,13.6,35.0,0.0,,289.0,5.6,,1013.1,
2024-06-12,26.2,15.7,35.0,0.0,,314.0,5.9,,1014.5,
2024-06-13,26.8,16.5,36.0,0.0,,307.0,7.0,,1015.3,
2024-06-14,26.0,16.3,35.0,0.3,,295.0,14.1,,1011.9,
2024-06-15,20.0,14.8,25.0,0.0,,289.0,14.8,,1012.3,
2024-06-16,20.4,9.7,29.0,0.0,,298.0,7.9,,1012.3,
2024-06-17,22.5,11.2,31.0,0.0,,278.0,10.7,,1014.3,
2024-06-18,23.5,12.0,32.0,0.0,,304.0,9.1,,1015.4,
2024-06-19,24.4,16.5,33.0,0.3,,277.0,10.8,,1015.9,
2024-06-20,24.8,17.2,33.2,0.0,,297.0,10.4,,1014.5,
2024-06-21,24.2,14.4,33.0,0.0,,4.0,11.4,,1014.7,
2024-06-22,23.6,16.4,31.0,0.0,,272.0,11.2,,1010.6,
2024-06-23,24.6,13.2,35.0,0.0,,294.0,7.9,,1008.6,
2024-06-24,25.9,13.5,37.0,0.0,,328.0,8.7,,1008.9,
2024-06-25,24.9,18.5,32.1,0.0,,278.0,14.9,,1010.5,
2024-06-26,22.1,15.2,29.0,0.0,,286.0,13.1,,1013.9,
2024-06-27,23.5,12.9,32.5,0.0,,316.0,8.5,,1011.9,
2024-06-28,23.2,14.8,33.0,2.7,,337.0,9.9,,1008.7,
2024-06-29,22.1,17.0,28.0,0.0,,286.0,18.5,,1010.4,
2024-06-30,21.4,14.1,29.0,0.0,,289.0,11.1,,1013.1,
2024-07-01,22.0,12.0,30.0,0.0,,304.0,9.4,,1012.8,
2024-07-02,24.0,14.0,33.0,0.0,,304.0,7.4,,1009.3,
2024-07-03,25.8,15.0,34.0,0.6,,228.0,9.0,,1003.9,
2024-07-04,22.1,18.0,29.4,2.5,,263.0,15.6,,1006.7,
2024-07-05,20.7,16.0,27.0,1.1,,291.0,15.3,,1013.0,
2024-07-06,21.5,15.0,27.0,0.0,,299.0,14.1,,1015.4,
2024-07-07,24.2,17.0,32.0,0.0,,296.0,11.6,,1014.6,
2024-07-08,25.9,17.0,34.0,0.0,,305.0,11.5,,1013.4,
2024-07-09,25.4,18.0,33.0,1.1,,313.0,12.5,,1013.3,
2024-07-10,24.0,18.0,31.0,4.1,,303.0,10.4,,1013.3,
2024-07-11,23.0,18.0,31.0,0.1,,264.0,12.8,,1013.6,
2024-07-12,24.5,17.0,32.0,1.6,,297.0,7.7,,1012.8,
2024-07-13,25.0,19.0,32.0,1.5,,272.0,10.8,,1011.0,
2024-07-14,24.8,19.0,31.0,0.0,,308.0,11.5,,1011.0,
2024-07-15,23.8,16.0,32.0,0.0,,289.0,12.7,,1011.3,
2024-07-16,24.9,17.0,33.0,0.1,,299.0,11.1,,1011.7,
2024-07-17,25.4,19.0,33.0,0.6,,302.0,11.0,,1012.8,
2024-07-18,27.1,19.0,34.0,0.5,,331.0,10.5,,1014.3,
2024-07-19,26.0,16.0,34.0,0.0,,342.0,10.9,,1013.7,
2024-07-20,26.1,18.0,33.9,0.0,,337.0,10.4,,1010.1,
2024-07-21,28.0,19.0,36.6,0.0,,341.0,9.2,,1007.7,
2024-07-22,28.0,19.4,36.0,0.0,,325.0,11.8,,1007.8,
